die Kommunikation;comunicación f;NOUN;Die Kommunikation zwischen den Abteilungen ist gut.
komplett;completo,por completo;OTHER;1. Ich habe den Termin komplett vergessen. 2. Die Wohnung ist jetzt komplett eingerichtet.
kompliziert ;complicado,complejo;OTHER;Die deutsche Sprache finde ich sehr kompliziert.
der Kompromiss, -e ;acuerdo m,compromiso m,solución f intermedia;NOUN;Alle wollen etwas anderes. Wir müssen einen Kompromiss finden.
der König, -e ;rey m;NOUN;Der spanische König ist in Deutschland zu Besuch.
die Konkurrenz;competencia f,concurso m;NOUN;1. Die Reparatur ist mir hier zu teuer. Bei der Konkurrenz bekomme ich sie für die Hälfte. 2. Es ist schwer, ein Geschäft aufzu- machen. Die Konkurrenz ist groß.
können, kann, konnte, hat gekonnt/... können;poder +inf,estar en condiciones de +inf,poder, ser posible,saber,poder (hacer);VERB;1. Ich kann den schweren Koffer nicht tragen. 2. Sie können mit dem Bus zum Bahnhof fahren. 3. Kann ich jetzt nach Hause gehen? 4. Können Sie mir helfen? 5. Ich kann sehr gut Englisch und Deutsch. 6. Es kann sein, dass es heute noch regnet.
das Konsulat, -e ;consulado m;NOUN;Ein Visum bekommst du auch im Konsulat.
der Kontakt, -e ;contacto m;NOUN;Ich habe wenig Kontakt zu meinen Kollegen.
das Konto, Konten;cuenta f;NOUN;1. Ich möchte ein Konto eröffnen. 2. Das Geld überweisen wir am ersten März auf Ihr Konto. 
das Girokonto, -en;cuenta f corriente;NOUN;Mein Girokonto kostet gar nichts.
kontrollieren;controlar,inspeccionar,registrar,vigilar,dominar;VERB;Beim Auto müssen Sie regelmäßig das öl kontrollieren.
die Kontrolle, -n;control m,inspección f,vigilancia f;NOUN;1. An den Grenzen gibt es kaum noch Kontrollen. 2. Fahrkartenkontrolle! Bitte Ihre Fahrkarten!
konzentrieren, konzentriert, konzentrierte, hat konzentriert;concentrar en,centrar en;VERB;Bitte stör mich jetzt nicht. Ich muss mich auf meine Arbeit konzentrieren.
das Konzert, -e;concierto m;NOUN;1. Für das Konzert am Sonntag gibt es noch Karten. 2. Das Konzert war sehr gut.
"der Kopf, -""e";cabeza f,encabezamiento m,cara f;NOUN;1. Hans kann gut im Kopf rechnen. 2. Ich habe Kopfschmerzen.
kopieren;copiar,fotocopiar,hacer una copia de,imitar;VERB;1. Kann ich mir diesen Artikel kopieren? 2. Ich kopiere dir die Datei auf die Speicherkarte. 3. Ich kann dir die CD kopieren.
die Kopie, -n;copia f,fotocopia f,imitación f;NOUN;Machst du mir bitte eine Kopie?
der Körper, -;cuerpo m;NOUN;Der Arzt sagt, ich muss etwas für meinen Körper tun, z. B. schwimmen oder Fahrrad fahren.
körperlich;corporal,físico;ADJ;Körperliche Arbeit macht mir nichts aus.
korrekt;correcto;ADJ;Ich habe die Rechnung geprüft. Alles ist korrekt.
korrigieren, korrigiert, korrigierte, hat korrigiert;corregir,enmendar, rectificar;VERB;1. Können Sie bitte meinen Brief korrigieren. 2. Der Lehrer hat meine Fehler korrigiert.
die Kosmetik;cosmética f;NOUN;Die Kosmetikabteilung ist im Erdgeschoss.
kosten, kostet, kostete, hat gekostet;probar,costar, valer,requerir, costar;VERB;1. Wie viel kostet das T-Shirt? – 15 Euro. 2. Eine Sprache zu lernen kostet viel Zeit.
die Kosten (Pl.);gastos m pl,coste(s) m (pl),costo(s) m (pl),costas f pl;NOUN;Die Kosten für die Zahnbehandlung zahlt die Krankenkasse.
kostenlos;gratuito,gratis;OTHER;Diese Zeitschrift kostet nichts. Sie ist kostenlos.
das Kostüm, -e;traje m chaqueta,conjunto m,vestido m,traje m,disfraz m;NOUN;1. Meine Frau trägt gerne Kostüme. 2. In dem Film tragen die Leute bunte Kostüme.
"die Kraft, -""e";fuerza f,eficacia f,mano f de obra,vigor m,vigencia f;NOUN;Für diese Arbeit braucht man viel Kraft.
kräftig;fuerte,garrudo Mex,robusto,vivo,sustancioso,mucho;OTHER;1. Mein Sohn ist kräftig. Er macht viel Sport und isst viel. 2. Die Suppe musst du kräftig würzen. 
das Kraftfahrzeug, -e;automóvil m;NOUN;Mein Bruder ist KFZ-Mechaniker.
krank;enfermo de;OTHER;1. Ich war zwei Wochen krank. 2. Ich muss mich um meine kranke Großmutter kümmern.
jdn. krankschreiben, schreibt krank, schrieb krank, hat krankgeschrieben;"";VERB;1. Der Arzt hat mich krankgeschrieben. 2. Ich lasse mich morgen krank schreiben.
krankmelden,;"";OTHER;1. Er hat sich für heute krankgemeldet. 2. Ich melde meinen Mann krank.
meldet krank, meldete krank, hat krankgemeldet;"";VERB;Er liegt im Krankenhaus.
der Kranke, -n ;"";NOUN;Kranke brauchen viel Ruhe. 
"das Krankenhaus, -""er ";hospital m;NOUN;Mein Onkel musste ins Krankenhaus.
die Krankenkasse, -n;caja f de seguro,seguro m médico;NOUN;Bei welcher Krankenkasse sind Sie versichert?
der Krankenpfleger, -;enfermero(-a) m (f),cuidador(a) m (f) Arg,barchilón(-ona) m (f) Peru;NOUN;Mein Bruder arbeitet als Krankenpfleger im Krankenhaus.
die Krankenschwester, -n ;enfermera f;NOUN;Meine Cousine möchte gern Krankenschwester werden.
der Krankenwagen, - ;ambulancia f;NOUN;Wir müssen einen Krankenwagen rufen.
die Krankheit, -en;enfermedad f,maleza f Nic;NOUN;1. Gegen welche Krankheiten sollte ich mich impfen lassen?
der Kredit, -e;crédito m,préstamo m;NOUN;2. Was für eine Krankheit hat Herr Brandl?
die Kreditkarte, -n ;tarjeta f de crédito;NOUN;1. Ich habe den Wagen auf Kredit gekauft.2. Wir haben von der Bank einen Kredit bekommen.
der Kreis, -e;círculo m,circunferencia f,cerco m,sector m,circunscripción f,distrito m;NOUN;Kann ich mit Kreditkarte zahlen?
das Kreuz, -e;cruz f,naipe m de bastos,naipe m de trébol,cruce m de autopistas,región f lumbar,espalda f,sostenido m,pena f;NOUN;1. Die Kinder sitzen im Kindergarten im Kreis. 2. Unser Ort gehört zum Kreis Frankfurt. 3. Bitte malt jetzt alle einen Kreis in euer Heft. Was bedeutet dieses Kreuz hier?
 die Kreuzung, -en;cruce m;NOUN;Fahren Sie an der nächsten Kreuzung rechts.
kriegen, kriegt, kriegte, hat gekriegt;obtener,lograr, conseguir,pescar, pillar,coger, pillar;VERB;(siehe bekommen)
Kriminal-;"";OTHER;-------------
die Kriminalpolizei;Brigada f (de Investigación) Criminal,Policía f (de Investigación) Criminal,Policía f Judicial,Investigaciones f pl Chil;NOUN;1. Ein Nachbar von uns arbeitet bei der Kriminalpolizei. 
der Krimi, -s;género m negro;NOUN;2. Heute Abend kommt ein spannender Krimi im Fernsehen.
kritisieren;criticar,escribir una crítica sobre/de,reseñar,criticar, censurar;VERB;Kritisier mich nicht so oft.
die Kritik, -en;crítica f,reseña f;NOUN;1. Es gibt viel Kritik an der Politik der Regierung. 2. Dieser Film hat sehr gute Kritiken bekommen.
kritisch;crítico;ADJ;Es gab eine Diskussion über die Lebensmittelpreise. Ein Journalist hat kritische Fragen gestellt.
die Küche, -n;cocina f;NOUN;1. Ich suche eine Wohnung mit 3 Zimmern, Küche und Bad. 2. Ich mag die deutsche Küche.
der Kuchen, - ;pastel m;NOUN;Ich habe einen Kuchen gebacken.
der Kugelschreiber, -;bolígrafo m,birome f Arg;NOUN;Mein Kugelschreiber ist weg.
der Kuli;culí m,boli m;NOUN;Hast du einen Kuli für mich?
"die Kuh, -""e";vaca f,hembra f,idiota f,estúpida f;NOUN;Mein Großvater hatte noch Schafe und Kühe.
kühl;fresco,frío;OTHER;Es ist kühl draußen. Zieh dir eine Jacke an.
"der Kühlschrank, -""e ";frigorífico m,nevera f,frigo m fam;NOUN;Stell die Milch in den Kühlschrank!
die Kultur, -en;cultura f,civilización f,educación f,cultivo m;NOUN;Ich interessiere mich für andere Länder und Kulturen.
kulturell;cultural;ADJ;Es gibt große kulturelle Unterschiede zwischen den Ländern.
kümmern, kümmert, kümmerte, hat gekümmert;importar, interesar;VERB;1. Ich kann nicht arbeiten. Ich muss mich um die Kinder kümmern. 2. Ich habe keine Zeit. Ich muss mich um das Essen kümmern.
der Kunde, -n;noticia f,novedad f,cliente(-a) m (f);NOUN;1. Herr Sommer ist schon lange bei mir Kunde. Ich habe ihm einen Sonder- preis gegeben. 2. Einen Augenblick, bitte. Ich habe eine Kundin.
kündigen, kündigt, kündigte, hat gekündigt;rescindir, anular,anunciar el desalojamiento de,presentar su dimisión,despedir,rescindir el contrato de trabajo, presentar su dimisión,desahuciar;VERB;1. Ich war mit meiner Stelle nicht zufrieden und habe gekündigt. 2. Hast du deine Wohnung schon gekündigt? 3. Ich möchte die Zeitschrift nicht mehr. – Dann musst du schriftlich kündigen.
die Kündigung, -en;rescisión f,anulación f del abono,aviso m de desalojamiento,aviso m de desahucio,autodespido m,aviso m de cese en el empleo,despido m;NOUN;Ich habe die Kündigung bekommen. Jetzt bin ich arbeitslos.
"die Kunst, -""e";arte m o f;NOUN;Ich verstehe nichts von moderner Kunst.
der Künstler, -;artista mf;NOUN;In diesem Stadtteil wohnen viele Künstler. Neben uns wohnt ein Musiker.
künstlich;artificial,postizo;ADJ;Ich mag kein künstliches Licht. 
der Kunststoff, -e;materia f plástica,plástico m;NOUN;Der Stuhl ist aus Kunststoff.
der Kurs, -e ;rumbo m,curso m,cursillo m,cotización f,cambio m;NOUN;Ich besuche regelmäßig einen Deutschkurs.
der Kursleiter / -in;profesor(a) m (f);NOUN;Die Kursleiterin geht mit unserem Kurs manchmal in den Computer- raum .
die Kurve, -n;curva f;NOUN;1. Fahr bitte nicht so schnell in die Kurven. 2. Achtung. Das Stauende ist gleich hinter einer Kurve.
kurz;corto, breve,corto;OTHER;1. Ricardo hat kurze Haare. 2. Kann ich Sie kurz sprechen? 3. Kurz vor 8 Uhr hat das Telefon geklingelt. 4. Mein Mann ist kurz nach mir gekommen. 5. Ich bin vor Kurzem nach München gezogen. 6. Ich wohne seit Kurzem in München. 7. Ich habe das Kleid kürzer machen lassen.
küssen, küsst, küsste, hat geküsst;besar en;VERB;1. Zum Abschied haben wir uns alle geküsst. 2. Klaus nahm Heidi in den Arm und küsste sie.
"der Kuss, -""e";beso m,pico m Col: fam;NOUN;Gib der Mama einen Kuss.
die Küste, -n;costa f;NOUN; Unser Dorf liegt direkt an der Küste.
das Labor, -s;laboratorio m;NOUN;Wir schicken die Probe ins Labor.
lächeln, lächelt, lächelte, hat gelächelt;sonreír,burlarse de;VERB;Schauen Sie in die Kamera. Bitte lächeln!
lachen, lacht, lachte, hat gelacht;reír(se) de;VERB;1. Lachen ist gesund. 2. Wir haben viel gelacht. 3. Die Kinder haben über den Clown gelacht.
"der Laden, -""";tienda f,negocio m,postigo m,contraventana f,persiana f,carga f;NOUN;1. Dieses Kleid habe ich in einem Laden im Zentrum gekauft.2. Mein Bruder hat einen kleinen Zeitungsladen.
die Lage ;sitio m,zona f,posición f,situación f,capa f,registro m,ronda f;NOUN;Wir suchen eine Wohnung in zentraler Lage.
das Lager, -;campamento m,campo m,almacén m,depósito m,despensa f Arg,existencias f pl,grupo m,cojinete m,yacimiento m;NOUN;Ich weiß nicht, ob wir diesen Schuh in Ihrer Größe haben. Ich sehe mal im Lager nach.
die Lampe, -n;lámpara f;NOUN;1. Ich habe mir eine neue Lampe gekauft. 2. Mach doch bitte die Lampe an. Es ist so dunkel hier.
"das Land, -""er";país m,estado m federado,land m,campaña f,tierra f,campo m,verde m AmC, Ant, Mex,terreno m;NOUN;1. Deutschland ist ein schönes Land. 2. Möchten Sie lieber auf dem Land oder in der Stadt wohnen? 3. Wir haben ein Stück Land gekauft und wollen dort bauen. 4. In welchen Ländern warst du schon?
landen, landet, landete, ist gelandet;aterrizar,alunizar,amerizar,amarizar,amarar,tomar tierra,arribar,llegar a puerto,acabar en,ir a parar a,acabar conectado con,hacer mella en,hacer aterrizar,hacer descender,lanzar;VERB;1. Wir sind erst um 20 Uhr in München gelandet. 2. Wegen starken Nebels konnte die Maschine nicht in Frankfurt landen.
die Landung, -en ;aterrizaje m,alunizaje m,amerizaje m,amaraje m,desembarco m,desembarque m,lanzamiento m;NOUN;Bei der Landung müssen Sie sich anschnallen.
die Landwirtschaft;granja f agrícola,agricultura f;NOUN;Auf dem Land arbeiten die meisten Leute in der Landwirtschaft.
lang;largo,alto,durante,por;OTHER;1. Der Teppich ist 3 m lang und 2 m breit. 2. Meine Schwester hat mir einen langen Brief geschrieben. 3. Die Hose ist zu lang. Können Sie sie kürzer machen?
die Länge;longitud f,largo m,duración f,pasaje m prolijo;NOUN;Mein Schreibtisch hat die Maße: Länge: 1.20 m, Breite: 0,85 m, Höhe: 0,75 m.
lang(e);"";OTHER;1. Wie lange dauert die Fahrt von Hamburg nach Berlin? 2. Wie lange bist du schon in Deutschland? 3. Wartest du schon lange? 4. Wir sind noch lange nicht fertig mit der Arbeit. 5. Wir haben lange gefrühstückt. 6. Beim Arzt muss man oft lange warten. 7. Ich komme gleich. Es dauert nicht lange.
längst;hace tiempo,ni mucho menos;OTHER;Wann reparierst du die Heizung? – Die habe ich schon längst repariert.
langsam;lento,paulatino,despacio,paulatinamente, poco a poco;OTHER;1. Könnten Sie bitte etwas langsamer sprechen? 2. Es wird langsam kalt. Es wird Herbst. 
langweilig ;aburrido, pesado,lento, pesado,cansador Arg;ADJ;Der Film war sehr langweilig.
der Lärm;ruido m,batifondo m CSur;NOUN;Die Flugzeuge machen einen schrecklichen Lärm.
lassen, lässt, ließ, hat gelassen;dejar,tolerar, permitir +inf,hacer +inf,poderse;VERB;1. Ich habe mein Gepäck am Bahnhof gelassen. 2. Am Samstag lasse ich mir die Haare schneiden. 3. Ich lasse meine Kinder abends nur eine Stunde fernsehen. 4. Kann ich mein Auto hier stehen lassen? 5. Wo habe ich nur meine Brille gelassen? 6. Ich habe meinen Anzug reinigen lassen. 7. Ich kann meine kleine Tochter noch nicht allein lassen. 8. Lass mich in Ruhe. Ich muss arbeiten.
der Laster, -;camión m,vicio m;NOUN;Auf der Autobahn waren so viele Laster. Deshalb hat es so lange gedauert.
laufen, läuft, lief, ist gelaufen;correr,andar, caminar,funcionar,estar en marcha,gotear,derretirse,estar en cartelera,haber empezado,estar en trámite,estar vigente,ir bien,ir, correr,ir,recorrer;VERB;1. Ich bin gestern 100 m in 10,4 Sekunden gelaufen. 2. Bist du mit dem Auto hier? – Nein, ich bin gelaufen. 3. Jeden Morgen gehe ich eine halbe Stunde laufen. 4. Wann läuft der Film? 5. Wie geht ́s? – Danke, das Geschäft läuft gut.
das Laufwerk, -e ;unidad f,reproductor m;NOUN;Für meinen Computer habe ich mir ein neues Laufwerk gekauft.
die Laune, -n;capricho m,birria f Col,humor m;NOUN;Heute geht es mir besser, aber gestern hatte ich richtig schlechte Laune.
laut;alto,fuerte,ruidoso,según, conforme a,de acuerdo con;OTHER;1. Lass uns gehen. Hier ist es mir zu laut. 2. Können Sie bitte etwas lauter sprechen?
der Lautsprecher, -;altavoz m;NOUN;Bitte achten Sie auch auf die Lautsprecher-Ansagen am Bahnhof.
leben, lebt, lebte, hat gelebt;vivir;VERB;1. Leben Ihre Großeltern noch? 2. Herr Müller hat lange im Ausland gelebt. 3. Von der Rente allein kann meine Tante nicht leben. 4. Ich lebe noch bei meinen Eltern.
das Leben;vida f,existencia f,movimiento m;NOUN;1. Ich habe mich an das Leben in Deutschland gewöhnt. 2. Hier ist das Leben teuer.
"der Lebenslauf, -""e ";currículum m vitae,currículo m;NOUN;Ich soll beim Arbeitsamt meinen Lebenslauf abgeben.
die Lebensmittel (Pl.);comestibles m pl,alimentos m pl,abarrotes m pl Mex, Cuba;NOUN;1. Lebensmittel werden immer teurer. 2. Meine Lebensmittel kaufe ich im Supermarkt. 
das Leder;cuero m,piel f;NOUN;Ist die Tasche aus Leder? 
ledig;soltero,exento de,libre de;ADJ;Wie ist Ihr Familienstand? – Ledig.
leer;vacío,no amueblado,despoblado,en blanco,vano,inexpresivo,lesen,deuten;OTHER;1. Das Restaurant war fast leer. 2. Die Kanne ist fast leer. Ich mache uns neuen Tee.
legen, legt, legte, hat gelegt;poner,tender,acostar,producir,causar,prender,poner (en maceración),conservar,dar forma,echar,instalar,colocar,plantar,guardar;VERB;1. Ich habe Ihnen die Briefe auf den Schreibtisch gelegt.2. Legen Sie die Zeitungen bitte dort ins Regal.
die Lehre ;aprendizaje m,teoría f,ciencia f,doctrina f,lección f,calibrador m;NOUN;Mein Cousin will eine dreijährige Lehre machen.
der Lehrer, -;profesor(a) m (f);NOUN;1. Meine Frau ist Lehrerin. 2. Der Lehrer hat heute viele Hausaufgaben gegeben.
der Lehrling, -e;aprendiz(a) m (f),cadete mf CSur,peón m Mex;NOUN;Als Lehrling verdient man nicht sehr viel Geld.
leicht;ligero, liviano,fácil, sencillo,leve, ligero,con facilidad,fácil,sencillo,poco;OTHER;1. Der Koffer ist ganz leicht. Ich kann ihn allein tragen. 2. Es ist nicht leicht, Deutsch zu lernen.
leidtun, tut leid, tat leid, hat leidgetan;"";VERB;1. Die Frau tut mir leid. 2. Wie komme ich zum Bahnhof? – Tut mir leid, das weiß ich nicht. 3. Es tut mir leid, dass ich Ihnen nicht helfen kann.
leiden, leidet, litt, hat gelitten;sufrir,sufrir de,sufrir con/por,aguantar,tolerar;VERB;1. Hans leidet an einer schweren Krankheit. 2. Anna leidet sehr unter der Hitze.
leider;por desgracia, lamentablemente;ADV;1. Da kann ich Ihnen leider nicht helfen. 2. Hast du schon eine Antwort auf deinen Brief? – Leider nicht. 3. Leider kann ich nicht kommen. Ich muss zum Arzt.
leihen, leiht, lieh, hat geliehen;prestar,aviar Cuba, Chil, Peru,tomar prestado de;VERB;1. Ich habe mir von meinem Bruder 50 Euro geliehen. 2. Kannst du mir bis morgen fünf Euro leihen? 3. Ich kann dir mein Fahrrad leihen. 4. Ich habe meinem Freund Geld geliehen. 5 Sie können das Buch in der Bibliothek ausleihen.
leise;silencioso,quedo,bajo,ligero,leve,vago,sin (hacer) ruido,en voz baja,con suavidad;OTHER;1. Seid leise. Die anderen schlafen schon.2. Könntest du das Radio bitte etwas leiser stellen?
leisten, leistet, leistete, hat geleistet;hacer,producir,rendir,prestar,efectuar,comprar(se),permitir(se),cometer;VERB;1. So ein teures Auto kann ich mir leider nicht leisten. 2. Bei einem Unfall muss jeder Erste Hilfe leisten.
die Leistung, -en;ejecución f,pago m,rendimiento m,trabajo m,resultado m,prestación f,capacidad f de producción,potencia f,capacidad f,servicio m,eficacia f,contribución f;NOUN;Die Leistungen Ihrer Tochter sind im letzten Schuljahr besser geworden.
leiten, leitet, leitete, hat geleitet;dirigir,presidir,moderar,conducir, llevar,desviar;VERB;Wer leitet den Kurs?
der Leiter,- ;escalera f,escalera f de tijera,escalerilla f,escala f de cuerda,conductor m,jefe(-a) m (f),director(a) m (f),profesor(a) m (f);NOUN;Wie heißt der Leiter der Schule?
die Leitung, -en;conducción f,tuberías f pl,cañerías f pl,línea f,cable m,junta f directiva,dirección f,gerencia f,presidencia f;NOUN;1. Ab 1. Juli übernimmt Herr Meier die Leitung der Abteilung.2. Tut mir leid, alle Leitungen sind besetzt. 3. Wir müssen eine neue Leitung legen lassen.
die Leiter, -n;escalera f,escalera f de tijera,escalerilla f,escala f de cuerda,conductor m,jefe(-a) m (f),director(a) m (f),profesor(a) m (f);NOUN;Haben Sie eine Leiter für mich? Ich will eine Lampe anschließen.
lernen, lernt, lernte, hat gelernt;aprender de,estudiar,estudiar, aprender,aprender para,estudiar para;VERB;1. Meine Kinder haben sehr gut Deutsch gelernt. 2. Wie lange lernen Sie schon Deutsch?
lesen, liest, las, hat gelesen;leer,dar clase de,celebrar,cosechar, (re)coger;VERB;1. Ich habe gelesen, dass es ab heute Sonderangebote gibt. 2. Deine Schrift kann ich nicht gut lesen. 3. In der Schule lesen wir ein Buch von Goethe.
letzt-;"";NOUN;1. Was hast du letzte Woche gemacht? 2. Ich wohne im letzten Haus auf der rechten Seite. 3. Wann haben Sie Ihre Familie das letzte Mal gesehen?
die Leute (Pl.) ;gente f;NOUN;Auf der Party waren nur wenige Leute.
das Licht, -er;luz f,candela f;NOUN;1. Kannst du bitte Licht machen? Ich kann so nichts sehen. 2. Es ist so dunkel. Wo macht man hier das Licht an?
lieben, liebt, liebte, hat geliebt;querer,amar elev,hacer el amor con,gustar;VERB;1. Ich liebe meine Familie. 2. Meine Frau liebt ihren Beruf. 3. Wir sind schon lange verheiratet, aber wir lieben uns immer noch.
das Lied, -er;canción f;NOUN;1. Liebe Frau Meier! 2. Vielen Dank für deine Hilfe. Das ist sehr lieb von dir. 3. Die Kinder waren heute sehr lieb.
lieb;querido,amable,simpático,bueno,agradable;OTHER;1. Wir haben aus Liebe geheiratet. 2. Für mich ist das Wichtigste die Liebe zu meiner Familie und zu meinen Kindern. 3. Die Kinder haben die Geschenke mit viel Liebe gemacht.
die Liebe;amor m,cariño m;NOUN;z. B. Lieblingsfarbe, Lieblingsfilm, Lieblingsessen
Lieblings-;"";OTHER;Zu deinem Geburtstag singen wir dir ein Lied.
liefern, liefert, lieferte, hat geliefert;entregar,suministrar,proveer,producir,llevar a cabo,servir;VERB;Wir liefern Ihnen das Regal direkt ins Haus.
die Lieferung, -en;entrega f,suministro m,envío m,remesa f;NOUN;Sie bezahlen erst bei Lieferung.
liegen, liegt, lag, hat gelegen / ist gelegen;estar acostado, estar tumbado,estar, encontrarse,dar a,gustar, interesar,depender de,ser debido a;VERB;1. Der Brief liegt schon auf Ihrem Schreibtisch.2. Judith liegt noch im Bett. 3. Er liegt schon seit drei Wochen im Krankenhaus. 4. Frankfurt liegt am Main. 5. In den Bergen liegt schon Schnee.
der Lift, -e ;ascensor m,telesquí m,telesilla m;NOUN;Im Büro ist leider der Lift kaputt. 
die Limonade, -n ;"";NOUN;Die Limonade ist sehr süß.
die Linie, -n;línea f;NOUN;Zum Hauptbahnhof können Sie mit der Linie 8 fahren.
links;a la izquierda,a la izquierda de;OTHER;1. An der Kreuzung müssen Sie nach links abbiegen.2. Gehen Sie die nächste Straße links.
link-;"";OTHER;1. Er hat sich das linke Bein gebrochen. 2. Das Haus ist auf der linken Seite.
die Lippe, -n;labio m;NOUN;Es ist sehr kalt. Meine Lippen sind ganz trocken.
die Liste, -n;lista f;NOUN;Was brauchen wir für die Party? – Mach doch eine Einkaufsliste.
der LKW, -s (der Lastkraftwagen, -n);"";NOUN;Mein Mann ist LKW-Fahrer.
loben, lobt, lobte, hat gelobt;alabar por,elogiar;VERB;Ich habe alle Hausaufgaben gemacht. Der Lehrer hat mich heute gelobt.
"das Loch, -""er";agujero m,orificio m,buraco m CSur,abertura f,hoyo m,hueco m,cuchitril m,chirona f;NOUN;1. Ich habe ein Loch im Zahn. Ich muss zum Zahnarzt. 2. Deine Hose hat ein Loch. – Ich weiß, sie ist schon alt.
locker;flojo,suelto,esponjoso,mullido,relajado,libertino;OTHER;Lassen Sie bitte die Arme ganz locker und atmen Sie tief ein.
der Löffel, - ;cuchara f,cucharada f,oreja f;NOUN;Bitte, bringen Sie mir einen Löffel.
"der Lohn, -""e";salario m,jornal m,recompensa f;NOUN;1. Wie hoch ist Ihr Lohn? 2. Die Löhne sind hier sehr niedrig.
lohnen sich, lohnt sich, lohnte sich, hat sich gelohnt;"";VERB;Für drei Tage zu meinen Eltern fahren lohnt sich nicht. Es ist zu weit.
das Lokal, -e los;local m,pub m,restaurante m;NOUN;Gibt es hier in der Nähe ein gemütliches Lokal?
losfahren, fährt los, fuhr los, ist losgefahren;salir,ponerse en marcha;VERB;1. Los! Beeilt euch! 2. Gibt es ein Problem? Was ist denn los? 3. Achtung – fertig – los!Wir fahren um 8 Uhr los. Sei bitte pünktlich.
löschen, löscht, löschte, hat gelöscht;apagar [oder extinguir] un incendio,apagar,borrar,cancelar,desembarcar;VERB;1. Du kannst die Datei löschen. Ich brauche sie nicht mehr.2. Das Feuer wurde schnell gelöscht.
lösen, löst, löste, hat gelöst;despegar de,separar de,soltar,aflojar,destornillar,deshacer,resolver,descubrir,aclarar,anular,rescindir,sacar,disolver en;VERB;1. Wir müssen dieses Problem lösen. 2. Sie können die Fahrkarten auch am Automaten lösen.
die Lösung, -en;solución f de,desprendimiento m de,anulación f de,solución f,disolución f en;NOUN;1. Wir fahren alle zusammen mit dem Zug. Das ist die beste Lösung. 2. Die Aufgabe ist nicht schwer. Die Lösung ist ganz einfach.
die Luft;aire m,respiración f,aliento m,espacio m libre,aire(cito) m;NOUN;1. Oh, hier ist aber schlechte Luft. 2. Die Seeluft tut mir gut. 3. Bitte mach das Fenster auf. Ich brauche frische Luft.
lügen, lügt, log, hat gelogen;mentir,macanear CSur,nagualear Mex;VERB;1. Du sollst nicht lügen. 2. Glaube nicht alles, was man dir sagt. Es ist oft gelogen.
die Lüge, -n;mentira f,pegada f CSur,nagual f Mex,bolada f Cuba, Guat, Mex,bolazo m RioPl,agache m Col,morcilla f Cuba,chile m Guat;NOUN;Das ist eine Lüge!
die Lust;deseo m,voluptuosidad f,gana(s) f (pl),placer m,goce m,gozada f argot;NOUN;1. Ich habe keine Lust zu grillen. 2. Hast du Lust auf einen Tee?
lustig;alegre,divertido, cómico;OTHER;1. Ich habe einen lustigen Film gesehen. 2. Mir ist heute etwas Lustiges passiert.
machen, macht, machte, hat gemacht;hacer,llevar a cabo,realizar,organizar,fabricar, producir,encender,representar,hacer, preparar,causar, producir,poner, hacer,nombrar,convertir en,transformar en,costar, ser,dar,ganar,provocar,hacer progresos, progresar,quedar,ponerse a,hacerse,prepararse;VERB;1. Was machst du am Wochenende? 2. Ich muss jetzt das Essen machen. 3. Ich habe die Betten noch nicht gemacht. 4. Soll ich dir die Suppe noch einmal warm machen? 5. Meine Arbeit macht mir viel Spaß. 6. Mach dir bitte keine Sorgen. 7. Was würden Sie an meiner Stelle machen? 8. Tut mir leid. Die Küche hat schon geschlossen. – Da kann man nichts machen. 9. Entschuldigung! – Das macht doch nichts. 10. Das macht zusammen 20 Euro.
das Mädchen, -;niña f,tripona f Mex,chica f,muchacha f,chamaca f Mex,piba f Arg,criada f;NOUN;1. Wir haben zwei Mädchen und einen Jungen.2. Familie Kurz bekommt ein Baby. – Junge oder Mädchen?
"der Magen, -""";estómago m,tripas f pl;NOUN;Mit tut der Magen weh. Ich habe Magenschmerzen.
mager ;magro,flaco,flamenco Hond, PRico,pobre,fina,normal;ADJ;Bitte 1 kg mageres Fleisch.
die Mahlzeit, -en;comida f;NOUN;1. Die Tropfen bitte immer nach den Mahlzeiten einnehmen. 2. In Deutschland gibt es meist nur einmal am Tag eine warme Mahlzeit.
die Mahnung, -en;amonestación f,requerimiento m de,recordatorio m;NOUN;Wenn du die Rechnung nicht pünktlich bezahlst, bekommst du eine Mahnung.
der Makler, -;agente mf inmobiliario, -a;NOUN;Wir haben unsere Wohnung über einen Makler bekommen.
mal ;por,una vez,antes,alguna vez, un día,Schaden m,Unrecht nt,Böse nt,Übel nt,Nachteil m,Krankheit f,Unglück nt,schlecht,böse,falsch;OTHER;(siehe einmal)
das Mal, -e;vez f,línea f de demarcación,estigma m,lunar m;NOUN;1. Das machen wir nächstes Mal. 2. Das erste Mal war ich vor fünf Jahren in England. 3. Bis zum nächsten Mal.
malen, malt, malte, hat gemalt;pintar,dibujar,retratar;VERB;Das Bild hat mein Vater gemalt.
der Maler, -;pintor(a) m (f);NOUN;1. Wir haben die Maler im Haus. Wir lassen die Wände neu streichen. 2. Picasso ist vielleicht der bekannteste Maler der Welt.
die Mama, -s ;mamá f;NOUN;Mama hat gesagt, dass ich um 18 Uhr zu Hause sein muss.
man;se,uno m,una f;OTHER;1. Wie schreibt man das? 2. Hier darf man nicht parken.
manch-;"";OTHER;1. Manche Nachbarn sind unfreundlich. 2. An manchen Tagen ist das Zugfahren billiger.
